Ozone,Temp,Press,RH,WindDir,WindSpeed,Rainfall,Latitude,Longitude,InstrumentDT,ServerDT,GMTOffset,InstrumentD,InstrumentT,ServerD,ServerT
13.3,70.8,30.008,82,300,0,0,38.632801,-90.269699,8/7/2016 7:42:56,8/7/2016 12:48,-6,8/7/2016,7:42:56,8/7/2016,12:48:18
12.8,71.1,30.01,81,300,0,0,38.632801,-90.269699,8/7/2016 7:57:56,8/7/2016 13:03,-6,8/7/2016,7:57:56,8/7/2016,13:03:18
13.6,71.5,30.015,81,300,0,0,38.632801,-90.269699,8/7/2016 8:12:56,8/7/2016 13:18,-6,8/7/2016,8:12:56,8/7/2016,13:18:18
16.7,71.8,30.017,79,300,0,0,38.632801,-90.269699,8/7/2016 8:27:56,8/7/2016 13:33,-6,8/7/2016,8:27:56,8/7/2016,13:33:18
17.6,72.2,30.015,78,300,0,0,38.632801,-90.269699,8/7/2016 8:42:56,8/7/2016 13:48,-6,8/7/2016,8:42:56,8/7/2016,13:48:18
19.7,72.6,30.012,78,300,0,0,38.632801,-90.269699,8/7/2016 8:57:56,8/7/2016 14:03,-6,8/7/2016,8:57:56,8/7/2016,14:03:18
20.3,73,30.012,76,300,0,0,38.632801,-90.269699,8/7/2016 9:12:56,8/7/2016 14:18,-6,8/7/2016,9:12:56,8/7/2016,14:18:18
22.2,73.5,30.011,75,300,0,0,38.632801,-90.269699,8/7/2016 9:27:56,8/7/2016 14:33,-6,8/7/2016,9:27:56,8/7/2016,14:33:18
22.9,74.2,30.014,73,300,0,0,38.632801,-90.269699,8/7/2016 9:42:56,8/7/2016 14:48,-6,8/7/2016,9:42:56,8/7/2016,14:48:18
25.5,74.8,30.012,71,300,0,0,38.632801,-90.269699,8/7/2016 9:57:56,8/7/2016 15:03,-6,8/7/2016,9:57:56,8/7/2016,15:03:18
26.9,75.5,30.009,70,300,0,0,38.632801,-90.269699,8/7/2016 10:12:56,8/7/2016 15:18,-6,8/7/2016,10:12:56,8/7/2016,15:18:18
29.3,76.2,30.01,68,300,0,0,38.632801,-90.269699,8/7/2016 10:27:56,8/7/2016 15:33,-6,8/7/2016,10:27:56,8/7/2016,15:33:18
31.9,76.7,30.012,65,300,0,0,38.632801,-90.269699,8/7/2016 10:42:56,8/7/2016 15:48,-6,8/7/2016,10:42:56,8/7/2016,15:48:17
31.3,77.2,30.012,64,300,0,0,38.632801,-90.269699,8/7/2016 10:57:56,8/7/2016 16:03,-6,8/7/2016,10:57:56,8/7/2016,16:03:17
32.9,77.7,30.011,63,300,0,0,38.632801,-90.269699,8/7/2016 11:12:56,8/7/2016 16:18,-6,8/7/2016,11:12:56,8/7/2016,16:18:17
31.2,78.2,30.013,62,300,0,0.01,38.632801,-90.269699,8/7/2016 11:27:56,8/7/2016 16:33,-6,8/7/2016,11:27:56,8/7/2016,16:33:17
33.1,78.4,30.011,62,300,0,0.01,38.632801,-90.269699,8/7/2016 11:42:56,8/7/2016 16:48,-6,8/7/2016,11:42:56,8/7/2016,16:48:17
36.7,78.7,30.01,61,300,0,0.01,38.632801,-90.269699,8/7/2016 11:57:56,8/7/2016 17:03,-6,8/7/2016,11:57:56,8/7/2016,17:03:17
34.2,79.4,30.007,60,295,0,0.01,38.632801,-90.269699,8/7/2016 12:12:56,8/7/2016 17:18,-6,8/7/2016,12:12:56,8/7/2016,17:18:17
34.8,80.4,30.01,58,13,0,0.01,38.632801,-90.269699,8/7/2016 12:27:56,8/7/2016 17:33,-6,8/7/2016,12:27:56,8/7/2016,17:33:17
32.7,81.2,30.004,56,211,0,0.01,38.632801,-90.269699,8/7/2016 12:42:56,8/7/2016 17:48,-6,8/7/2016,12:42:56,8/7/2016,17:48:17
29.8,81.8,30.006,55,207,0,0.01,38.632801,-90.269699,8/7/2016 12:57:56,8/7/2016 18:03,-6,8/7/2016,12:57:56,8/7/2016,18:03:17
33.8,82.2,30,54,207,0,0.01,38.632801,-90.269699,8/7/2016 13:12:56,8/7/2016 18:18,-6,8/7/2016,13:12:56,8/7/2016,18:18:17
37.4,83.7,29.997,53,205,0,0.01,38.632801,-90.269699,8/7/2016 13:27:56,8/7/2016 18:33,-6,8/7/2016,13:27:56,8/7/2016,18:33:17
40.2,85.9,29.995,50,165,0,0.01,38.632801,-90.269699,8/7/2016 13:42:56,8/7/2016 18:48,-6,8/7/2016,13:42:56,8/7/2016,18:48:17
37.8,88.6,29.992,47,201,0,0.01,38.632801,-90.269699,8/7/2016 13:57:56,8/7/2016 19:03,-6,8/7/2016,13:57:56,8/7/2016,19:03:17
38.7,89.5,29.983,43,359,0,0.01,38.632801,-90.269699,8/7/2016 14:12:56,8/7/2016 19:18,-6,8/7/2016,14:12:56,8/7/2016,19:18:17
42.4,90.3,29.982,43,359,0,0.01,38.632801,-90.269699,8/7/2016 14:27:56,8/7/2016 19:33,-6,8/7/2016,14:27:56,8/7/2016,19:33:17
42.3,92,29.976,42,336,0,0.01,38.632801,-90.269699,8/7/2016 14:42:56,8/7/2016 19:48,-6,8/7/2016,14:42:56,8/7/2016,19:48:17
44.2,93.3,29.974,40,287,0,0.01,38.632801,-90.269699,8/7/2016 14:57:56,8/7/2016 20:03,-6,8/7/2016,14:57:56,8/7/2016,20:03:17
44.4,95.5,29.964,37,287,0,0.01,38.632801,-90.269699,8/7/2016 15:12:56,8/7/2016 20:18,-6,8/7/2016,15:12:56,8/7/2016,20:18:17
48,96.5,29.953,34,163,0,0.01,38.632801,-90.269699,8/7/2016 15:27:56,8/7/2016 20:33,-6,8/7/2016,15:27:56,8/7/2016,20:33:17
45.4,97.5,29.942,34,99,0,0.01,38.632801,-90.269699,8/7/2016 15:42:56,8/7/2016 20:48,-6,8/7/2016,15:42:56,8/7/2016,20:48:17
44.8,99.4,29.94,34,99,0,0.01,38.632801,-90.269699,8/7/2016 15:57:56,8/7/2016 21:03,-6,8/7/2016,15:57:56,8/7/2016,21:03:17
46.7,100.4,29.936,32,234,0,0.01,38.632801,-90.269699,8/7/2016 16:12:56,8/7/2016 21:18,-6,8/7/2016,16:12:56,8/7/2016,21:18:17
47.4,101.5,29.929,31,234,0,0.01,38.632801,-90.269699,8/7/2016 16:27:56,8/7/2016 21:33,-6,8/7/2016,16:27:56,8/7/2016,21:33:17
44,101.9,29.927,30,243,0,0.01,38.632801,-90.269699,8/7/2016 16:42:56,8/7/2016 21:48,-6,8/7/2016,16:42:56,8/7/2016,21:48:17
43.8,102.7,29.926,31,243,0,0.01,38.632801,-90.269699,8/7/2016 16:57:56,8/7/2016 22:03,-6,8/7/2016,16:57:56,8/7/2016,22:03:17
43.6,102.7,29.92,31,243,0,0.01,38.632801,-90.269699,8/7/2016 17:12:56,8/7/2016 22:18,-6,8/7/2016,17:12:56,8/7/2016,22:18:17
44,101.2,29.927,32,240,0,0.01,38.632801,-90.269699,8/7/2016 17:27:56,8/7/2016 22:33,-6,8/7/2016,17:27:56,8/7/2016,22:33:17
43.5,98.5,29.929,35,240,0,0.01,38.632801,-90.269699,8/7/2016 17:42:56,8/7/2016 22:48,-6,8/7/2016,17:42:56,8/7/2016,22:48:17
42.1,96.3,29.929,36,240,0,0.01,38.632801,-90.269699,8/7/2016 17:57:56,8/7/2016 23:03,-6,8/7/2016,17:57:56,8/7/2016,23:03:17
41.2,95.1,29.925,39,349,0,0.01,38.632801,-90.269699,8/7/2016 18:12:56,8/7/2016 23:18,-6,8/7/2016,18:12:56,8/7/2016,23:18:17
39.6,93.8,29.925,39,349,0,0.01,38.632801,-90.269699,8/7/2016 18:27:56,8/7/2016 23:33,-6,8/7/2016,18:27:56,8/7/2016,23:33:17
38.2,92.2,29.926,41,349,0,0.01,38.632801,-90.269699,8/7/2016 18:42:56,8/7/2016 23:48,-6,8/7/2016,18:42:56,8/7/2016,23:48:17
35.5,90.6,29.93,42,349,0,0.01,38.632801,-90.269699,8/7/2016 18:57:56,8/8/2016 0:03,-6,8/7/2016,18:57:56,8/8/2016,0:03:16
34.7,89.2,29.927,44,349,0,0.01,38.632801,-90.269699,8/7/2016 19:12:56,8/8/2016 0:18,-6,8/7/2016,19:12:56,8/8/2016,0:18:16
35.3,87.8,29.926,47,349,0,0.01,38.632801,-90.269699,8/7/2016 19:27:56,8/8/2016 0:33,-6,8/7/2016,19:27:56,8/8/2016,0:33:16
35.9,86.5,29.926,49,349,0,0.01,38.632801,-90.269699,8/7/2016 19:42:56,8/8/2016 0:48,-6,8/7/2016,19:42:56,8/8/2016,0:48:16
31.9,85.4,29.933,49,349,0,0.01,38.632801,-90.269699,8/7/2016 19:57:56,8/8/2016 1:03,-6,8/7/2016,19:57:56,8/8/2016,1:03:16
33.5,84.4,29.936,51,349,0,0.01,38.632801,-90.269699,8/7/2016 20:12:56,8/8/2016 1:18,-6,8/7/2016,20:12:56,8/8/2016,1:18:16
34.1,83.5,29.939,53,349,0,0.01,38.632801,-90.269699,8/7/2016 20:27:56,8/8/2016 1:33,-6,8/7/2016,20:27:56,8/8/2016,1:33:16
31.8,82.8,29.943,53,349,0,0.01,38.632801,-90.269699,8/7/2016 20:42:56,8/8/2016 1:48,-6,8/7/2016,20:42:56,8/8/2016,1:48:16
32.1,82.2,29.953,53,349,0,0.01,38.632801,-90.269699,8/7/2016 20:57:56,8/8/2016 2:03,-6,8/7/2016,20:57:56,8/8/2016,2:03:16
30.8,81.8,29.958,54,349,0,0.01,38.632801,-90.269699,8/7/2016 21:12:56,8/8/2016 2:18,-6,8/7/2016,21:12:56,8/8/2016,2:18:16
26.6,81.4,29.96,55,349,0,0.01,38.632801,-90.269699,8/7/2016 21:27:56,8/8/2016 2:33,-6,8/7/2016,21:27:56,8/8/2016,2:33:16
30.5,80.9,29.965,56,349,0,0.01,38.632801,-90.269699,8/7/2016 21:42:56,8/8/2016 2:48,-6,8/7/2016,21:42:56,8/8/2016,2:48:16
30.5,80.4,29.97,57,349,0,0.01,38.632801,-90.269699,8/7/2016 21:57:56,8/8/2016 3:03,-6,8/7/2016,21:57:56,8/8/2016,3:03:16
29.7,79.9,29.965,57,349,0,0.01,38.632801,-90.269699,8/7/2016 22:12:56,8/8/2016 3:18,-6,8/7/2016,22:12:56,8/8/2016,3:18:16
26.1,79.5,29.96,57,349,0,0.01,38.632801,-90.269699,8/7/2016 22:27:56,8/8/2016 3:33,-6,8/7/2016,22:27:56,8/8/2016,3:33:16
27.2,79.2,29.957,59,349,0,0.01,38.632801,-90.269699,8/7/2016 22:42:56,8/8/2016 3:48,-6,8/7/2016,22:42:56,8/8/2016,3:48:16
29.3,78.9,29.957,61,349,0,0.02,38.632801,-90.269699,8/7/2016 22:57:56,8/8/2016 4:03,-6,8/7/2016,22:57:56,8/8/2016,4:03:16
31,78.4,29.957,62,349,0,0.02,38.632801,-90.269699,8/7/2016 23:12:56,8/8/2016 4:18,-6,8/7/2016,23:12:56,8/8/2016,4:18:16
32,77.8,29.956,64,349,0,0.02,38.632801,-90.269699,8/7/2016 23:27:56,8/8/2016 4:33,-6,8/7/2016,23:27:56,8/8/2016,4:33:16
31,77.4,29.957,64,349,0,0.02,38.632801,-90.269699,8/7/2016 23:42:56,8/8/2016 4:48,-6,8/7/2016,23:42:56,8/8/2016,4:48:16
30.8,77.1,29.961,66,349,0,0.02,38.632801,-90.269699,8/7/2016 23:57:56,8/8/2016 5:03,-6,8/7/2016,23:57:56,8/8/2016,5:03:16
29.3,77,29.958,66,349,0,0,38.632801,-90.269699,8/8/2016 0:12:56,8/8/2016 5:18,-6,8/8/2016,0:12:56,8/8/2016,5:18:16
29.1,76.9,29.957,66,349,0,0,38.632801,-90.269699,8/8/2016 0:27:56,8/8/2016 5:33,-6,8/8/2016,0:27:56,8/8/2016,5:33:16
31.1,76.8,29.956,67,349,0,0,38.632801,-90.269699,8/8/2016 0:42:56,8/8/2016 5:48,-6,8/8/2016,0:42:56,8/8/2016,5:48:16
32.9,76.7,29.955,67,349,0,0,38.632801,-90.269699,8/8/2016 0:57:56,8/8/2016 6:03,-6,8/8/2016,0:57:56,8/8/2016,6:03:16
32.7,76.6,29.955,66,349,0,0,38.632801,-90.269699,8/8/2016 1:12:56,8/8/2016 6:18,-6,8/8/2016,1:12:56,8/8/2016,6:18:15
30.6,76.5,29.959,66,349,0,0,38.632801,-90.269699,8/8/2016 1:27:56,8/8/2016 6:33,-6,8/8/2016,1:27:56,8/8/2016,6:33:15
30.1,76.5,29.959,65,349,0,0,38.632801,-90.269699,8/8/2016 1:42:56,8/8/2016 6:48,-6,8/8/2016,1:42:56,8/8/2016,6:48:15
28.4,76.4,29.951,65,349,0,0,38.632801,-90.269699,8/8/2016 1:57:56,8/8/2016 7:03,-6,8/8/2016,1:57:56,8/8/2016,7:03:15
27.1,76.4,29.952,66,349,0,0,38.632801,-90.269699,8/8/2016 2:12:56,8/8/2016 7:18,-6,8/8/2016,2:12:56,8/8/2016,7:18:15
28.1,76.2,29.948,66,349,0,0,38.632801,-90.269699,8/8/2016 2:27:56,8/8/2016 7:33,-6,8/8/2016,2:27:56,8/8/2016,7:33:15
28,76.1,29.944,66,349,0,0,38.632801,-90.269699,8/8/2016 2:42:56,8/8/2016 7:48,-6,8/8/2016,2:42:56,8/8/2016,7:48:15
26.8,76,29.939,66,349,0,0,38.632801,-90.269699,8/8/2016 2:57:56,8/8/2016 8:03,-6,8/8/2016,2:57:56,8/8/2016,8:03:15
25.7,75.9,29.944,66,349,0,0,38.632801,-90.269699,8/8/2016 3:12:56,8/8/2016 8:18,-6,8/8/2016,3:12:56,8/8/2016,8:18:15
25.1,75.8,29.945,66,349,0,0,38.632801,-90.269699,8/8/2016 3:27:56,8/8/2016 8:33,-6,8/8/2016,3:27:56,8/8/2016,8:33:15
26.4,75.8,29.946,65,349,0,0,38.632801,-90.269699,8/8/2016 3:42:56,8/8/2016 8:48,-6,8/8/2016,3:42:56,8/8/2016,8:48:15
24.3,75.8,29.946,65,349,0,0,38.632801,-90.269699,8/8/2016 3:57:56,8/8/2016 9:03,-6,8/8/2016,3:57:56,8/8/2016,9:03:15
23.7,75.7,29.946,65,349,0,0,38.632801,-90.269699,8/8/2016 4:12:56,8/8/2016 9:18,-6,8/8/2016,4:12:56,8/8/2016,9:18:15
25.5,75.7,29.947,65,349,0,0,38.632801,-90.269699,8/8/2016 4:27:56,8/8/2016 9:33,-6,8/8/2016,4:27:56,8/8/2016,9:33:15
22.5,75.7,29.945,69,349,0,0,38.632801,-90.269699,8/8/2016 4:42:56,8/8/2016 9:48,-6,8/8/2016,4:42:56,8/8/2016,9:48:15
22.7,75.6,29.944,72,349,0,0,38.632801,-90.269699,8/8/2016 4:57:56,8/8/2016 10:03,-6,8/8/2016,4:57:56,8/8/2016,10:03:15
22.4,75.2,29.947,70,349,0,0,38.632801,-90.269699,8/8/2016 5:12:56,8/8/2016 10:18,-6,8/8/2016,5:12:56,8/8/2016,10:18:15
19.8,74.9,29.95,70,349,0,0,38.632801,-90.269699,8/8/2016 5:27:56,8/8/2016 10:33,-6,8/8/2016,5:27:56,8/8/2016,10:33:15
14.8,74.6,29.954,70,349,0,0,38.632801,-90.269699,8/8/2016 5:42:56,8/8/2016 10:48,-6,8/8/2016,5:42:56,8/8/2016,10:48:15
12.8,74.6,29.956,70,349,0,0,38.632801,-90.269699,8/8/2016 5:57:56,8/8/2016 11:03,-6,8/8/2016,5:57:56,8/8/2016,11:03:15
11.9,74.6,29.96,71,349,0,0,38.632801,-90.269699,8/8/2016 6:12:56,8/8/2016 11:18,-6,8/8/2016,6:12:56,8/8/2016,11:18:15
9,74.6,29.964,71,349,0,0,38.632801,-90.269699,8/8/2016 6:27:56,8/8/2016 11:33,-6,8/8/2016,6:27:56,8/8/2016,11:33:15
7.3,74.6,29.968,70,349,0,0,38.632801,-90.269699,8/8/2016 6:42:56,8/8/2016 11:48,-6,8/8/2016,6:42:56,8/8/2016,11:48:15
10.6,74.7,29.971,69,349,0,0,38.632801,-90.269699,8/8/2016 6:57:56,8/8/2016 12:03,-6,8/8/2016,6:57:56,8/8/2016,12:03:15
10.2,74.8,29.973,68,349,0,0,38.632801,-90.269699,8/8/2016 7:12:56,8/8/2016 12:18,-6,8/8/2016,7:12:56,8/8/2016,12:18:15
11.3,75,29.974,67,349,0,0,38.632801,-90.269699,8/8/2016 7:27:56,8/8/2016 12:33,-6,8/8/2016,7:27:56,8/8/2016,12:33:14
10.9,75.2,29.976,67,349,0,0,38.632801,-90.269699,8/8/2016 7:42:56,8/8/2016 12:48,-6,8/8/2016,7:42:56,8/8/2016,12:48:14
11.8,75.5,29.976,67,349,0,0,38.632801,-90.269699,8/8/2016 7:57:56,8/8/2016 13:03,-6,8/8/2016,7:57:56,8/8/2016,13:03:14
10.7,75.7,29.976,66,349,0,0,38.632801,-90.269699,8/8/2016 8:12:56,8/8/2016 13:18,-6,8/8/2016,8:12:56,8/8/2016,13:18:14
9.4,76.1,29.974,65,349,0,0,38.632801,-90.269699,8/8/2016 8:27:56,8/8/2016 13:33,-6,8/8/2016,8:27:56,8/8/2016,13:33:14
10.1,76.6,29.976,65,349,0,0,38.632801,-90.269699,8/8/2016 8:42:56,8/8/2016 13:48,-6,8/8/2016,8:42:56,8/8/2016,13:48:14
10.9,77.1,29.975,65,349,0,0,38.632801,-90.269699,8/8/2016 8:57:56,8/8/2016 14:03,-6,8/8/2016,8:57:56,8/8/2016,14:03:14
12.6,77.5,29.987,63,349,0,0,38.632801,-90.269699,8/8/2016 9:12:56,8/8/2016 14:18,-6,8/8/2016,9:12:56,8/8/2016,14:18:14
13.7,77.9,29.987,62,349,0,0,38.632801,-90.269699,8/8/2016 9:27:56,8/8/2016 14:33,-6,8/8/2016,9:27:56,8/8/2016,14:33:14
11.7,78.4,29.982,61,349,0,0,38.632801,-90.269699,8/8/2016 9:42:56,8/8/2016 14:48,-6,8/8/2016,9:42:56,8/8/2016,14:48:14
14.5,79,29.986,59,349,0,0,38.632801,-90.269699,8/8/2016 9:57:56,8/8/2016 15:03,-6,8/8/2016,9:57:56,8/8/2016,15:03:14
17.2,79.8,29.985,58,349,0,0,38.632801,-90.269699,8/8/2016 10:12:56,8/8/2016 15:18,-6,8/8/2016,10:12:56,8/8/2016,15:18:14
17,80.3,29.989,57,349,0,0,38.632801,-90.269699,8/8/2016 10:27:56,8/8/2016 15:33,-6,8/8/2016,10:27:56,8/8/2016,15:33:14
14.1,80.5,29.989,57,349,0,0,38.632801,-90.269699,8/8/2016 10:42:56,8/8/2016 15:48,-6,8/8/2016,10:42:56,8/8/2016,15:48:14
18.4,81,29.986,56,349,0,0,38.632801,-90.269699,8/8/2016 10:57:56,8/8/2016 16:03,-6,8/8/2016,10:57:56,8/8/2016,16:03:14
20.9,81.6,29.986,54,349,0,0,38.632801,-90.269699,8/8/2016 11:12:56,8/8/2016 16:18,-6,8/8/2016,11:12:56,8/8/2016,16:18:14
19.1,82.7,29.982,57,349,0,0,38.632801,-90.269699,8/8/2016 11:27:56,8/8/2016 16:33,-6,8/8/2016,11:27:56,8/8/2016,16:33:14
17.5,83.6,29.974,57,349,0,0,38.632801,-90.269699,8/8/2016 11:42:56,8/8/2016 16:48,-6,8/8/2016,11:42:56,8/8/2016,16:48:14
20.5,84.3,29.978,55,349,0,0,38.632801,-90.269699,8/8/2016 11:57:56,8/8/2016 17:03,-6,8/8/2016,11:57:56,8/8/2016,17:03:14
19.5,84.9,29.974,54,349,0,0,38.632801,-90.269699,8/8/2016 12:12:56,8/8/2016 17:18,-6,8/8/2016,12:12:56,8/8/2016,17:18:14
26.1,85.1,29.97,52,349,0,0,38.632801,-90.269699,8/8/2016 12:27:55,8/8/2016 17:33,-6,8/8/2016,12:27:55,8/8/2016,17:33:14
25.4,85.3,29.964,49,349,0,0,38.632801,-90.269699,8/8/2016 12:42:55,8/8/2016 17:48,-6,8/8/2016,12:42:55,8/8/2016,17:48:14
33.4,85.6,29.967,49,349,0,0,38.632801,-90.269699,8/8/2016 12:57:55,8/8/2016 18:03,-6,8/8/2016,12:57:55,8/8/2016,18:03:14
34.6,85.8,29.963,47,349,0,0,38.632801,-90.269699,8/8/2016 13:12:55,8/8/2016 18:18,-6,8/8/2016,13:12:55,8/8/2016,18:18:13
39.7,86.6,29.958,47,349,0,0,38.632801,-90.269699,8/8/2016 13:27:55,8/8/2016 18:33,-6,8/8/2016,13:27:55,8/8/2016,18:33:14
38.1,88.6,29.949,46,349,0,0,38.632801,-90.269699,8/8/2016 13:42:55,8/8/2016 18:48,-6,8/8/2016,13:42:55,8/8/2016,18:48:13
39.8,90.6,29.942,43,206,0,0,38.632801,-90.269699,8/8/2016 13:57:55,8/8/2016 19:03,-6,8/8/2016,13:57:55,8/8/2016,19:03:13
43.5,92.3,29.939,41,247,0,0,38.632801,-90.269699,8/8/2016 14:12:55,8/8/2016 19:18,-6,8/8/2016,14:12:55,8/8/2016,19:18:14
42.6,94.1,29.936,40,247,0,0,38.632801,-90.269699,8/8/2016 14:27:55,8/8/2016 19:33,-6,8/8/2016,14:27:55,8/8/2016,19:33:13
44.7,95.9,29.933,37,261,0,0,38.632801,-90.269699,8/8/2016 14:42:55,8/8/2016 19:48,-6,8/8/2016,14:42:55,8/8/2016,19:48:13
46.8,97.9,29.931,35,261,0,0,38.632801,-90.269699,8/8/2016 14:57:55,8/8/2016 20:03,-6,8/8/2016,14:57:55,8/8/2016,20:03:14
49.6,98.7,29.922,34,261,0,0,38.632801,-90.269699,8/8/2016 15:12:55,8/8/2016 20:18,-6,8/8/2016,15:12:55,8/8/2016,20:18:13
49.1,96.5,29.924,38,217,0,0.01,38.632801,-90.269699,8/8/2016 15:27:55,8/8/2016 20:33,-6,8/8/2016,15:27:55,8/8/2016,20:33:13
47.8,94.6,29.919,40,217,0,0.01,38.632801,-90.269699,8/8/2016 15:42:55,8/8/2016 20:48,-6,8/8/2016,15:42:55,8/8/2016,20:48:13
46.2,93.3,29.923,41,217,0,0.01,38.632801,-90.269699,8/8/2016 15:57:55,8/8/2016 21:03,-6,8/8/2016,15:57:55,8/8/2016,21:03:13
52.4,91.9,29.918,42,217,0,0.01,38.632801,-90.269699,8/8/2016 16:12:55,8/8/2016 21:18,-6,8/8/2016,16:12:55,8/8/2016,21:18:13
46.9,90.6,29.916,45,217,0,0.01,38.632801,-90.269699,8/8/2016 16:27:55,8/8/2016 21:33,-6,8/8/2016,16:27:55,8/8/2016,21:33:13
41.1,89.5,29.914,47,217,0,0.01,38.632801,-90.269699,8/8/2016 16:42:55,8/8/2016 21:48,-6,8/8/2016,16:42:55,8/8/2016,21:48:13
44.5,88.6,29.915,48,217,0,0.01,38.632801,-90.269699,8/8/2016 16:57:55,8/8/2016 22:03,-6,8/8/2016,16:57:55,8/8/2016,22:03:13
41.3,88.1,29.913,50,217,0,0.01,38.632801,-90.269699,8/8/2016 17:12:55,8/8/2016 22:18,-6,8/8/2016,17:12:55,8/8/2016,22:18:13
38.4,87.9,29.909,48,217,0,0.01,38.632801,-90.269699,8/8/2016 17:27:55,8/8/2016 22:33,-6,8/8/2016,17:27:55,8/8/2016,22:33:13
36.4,87.7,29.903,50,217,0,0.01,38.632801,-90.269699,8/8/2016 17:42:55,8/8/2016 22:48,-6,8/8/2016,17:42:55,8/8/2016,22:48:13
36,87.6,29.903,51,217,0,0.01,38.632801,-90.269699,8/8/2016 17:57:55,8/8/2016 23:03,-6,8/8/2016,17:57:55,8/8/2016,23:03:13
35.2,87.2,29.9,53,217,0,0.01,38.632801,-90.269699,8/8/2016 18:12:55,8/8/2016 23:18,-6,8/8/2016,18:12:55,8/8/2016,23:18:13
38.2,86.9,29.893,50,219,0,0.01,38.632801,-90.269699,8/8/2016 18:27:55,8/8/2016 23:33,-6,8/8/2016,18:27:55,8/8/2016,23:33:13
35.4,86.6,29.893,51,220,0,0.01,38.632801,-90.269699,8/8/2016 18:42:55,8/8/2016 23:48,-6,8/8/2016,18:42:55,8/8/2016,23:48:13
38.5,86.3,29.892,48,347,0,0.01,38.632801,-90.269699,8/8/2016 18:57:55,8/9/2016 0:03,-6,8/8/2016,18:57:55,8/9/2016,0:03:13
38.5,86,29.893,51,347,0,0.01,38.632801,-90.269699,8/8/2016 19:12:55,8/9/2016 0:18,-6,8/8/2016,19:12:55,8/9/2016,0:18:13
37.5,85.6,29.893,53,347,0,0.01,38.632801,-90.269699,8/8/2016 19:27:55,8/9/2016 0:33,-6,8/8/2016,19:27:55,8/9/2016,0:33:13
36.1,85.2,29.897,52,347,0,0.01,38.632801,-90.269699,8/8/2016 19:42:55,8/9/2016 0:48,-6,8/8/2016,19:42:55,8/9/2016,0:48:13
38.4,84.6,29.899,56,347,0,0.01,38.632801,-90.269699,8/8/2016 19:57:55,8/9/2016 1:03,-6,8/8/2016,19:57:55,8/9/2016,1:03:13
37.1,83.9,29.902,58,347,0,0.01,38.632801,-90.269699,8/8/2016 20:12:55,8/9/2016 1:18,-6,8/8/2016,20:12:55,8/9/2016,1:18:13
31.5,83.3,29.903,59,347,0,0.01,38.632801,-90.269699,8/8/2016 20:27:55,8/9/2016 1:33,-6,8/8/2016,20:27:55,8/9/2016,1:33:13
30.5,82.7,29.913,59,347,0,0.01,38.632801,-90.269699,8/8/2016 20:42:55,8/9/2016 1:48,-6,8/8/2016,20:42:55,8/9/2016,1:48:13
29,82.1,29.927,59,347,0,0.01,38.632801,-90.269699,8/8/2016 20:57:55,8/9/2016 2:03,-6,8/8/2016,20:57:55,8/9/2016,2:03:13
30.8,81.6,29.933,61,347,0,0.01,38.632801,-90.269699,8/8/2016 21:12:55,8/9/2016 2:18,-6,8/8/2016,21:12:55,8/9/2016,2:18:12
26.6,81.3,29.936,66,347,0,0.01,38.632801,-90.269699,8/8/2016 21:27:55,8/9/2016 2:33,-6,8/8/2016,21:27:55,8/9/2016,2:33:12
26.4,81,29.941,66,347,0,0.01,38.632801,-90.269699,8/8/2016 21:42:55,8/9/2016 2:48,-6,8/8/2016,21:42:55,8/9/2016,2:48:13
21.9,80.8,29.946,68,347,0,0.01,38.632801,-90.269699,8/8/2016 21:57:55,8/9/2016 3:03,-6,8/8/2016,21:57:55,8/9/2016,3:03:12
23.2,80.4,29.944,66,347,0,0.01,38.632801,-90.269699,8/8/2016 22:12:55,8/9/2016 3:18,-6,8/8/2016,22:12:55,8/9/2016,3:18:12
22.1,80,29.944,64,347,0,0.01,38.632801,-90.269699,8/8/2016 22:27:55,8/9/2016 3:33,-6,8/8/2016,22:27:55,8/9/2016,3:33:12
18.9,79.6,29.942,67,347,0,0.01,38.632801,-90.269699,8/8/2016 22:42:55,8/9/2016 3:48,-6,8/8/2016,22:42:55,8/9/2016,3:48:12
19,79.3,29.939,68,347,0,0.01,38.632801,-90.269699,8/8/2016 22:57:55,8/9/2016 4:03,-6,8/8/2016,22:57:55,8/9/2016,4:03:12
19.3,79.1,29.939,71,347,0,0.01,38.632801,-90.269699,8/8/2016 23:12:55,8/9/2016 4:18,-6,8/8/2016,23:12:55,8/9/2016,4:18:12
25.1,78.8,29.935,72,347,0,0.01,38.632801,-90.269699,8/8/2016 23:27:55,8/9/2016 4:33,-6,8/8/2016,23:27:55,8/9/2016,4:33:12
28.1,78.5,29.934,72,347,0,0.01,38.632801,-90.269699,8/8/2016 23:42:55,8/9/2016 4:48,-6,8/8/2016,23:42:55,8/9/2016,4:48:12
30.8,78.2,29.934,71,347,0,0.01,38.632801,-90.269699,8/8/2016 23:57:55,8/9/2016 5:03,-6,8/8/2016,23:57:55,8/9/2016,5:03:12
27.8,78,29.937,72,347,0,0,38.632801,-90.269699,8/9/2016 0:12:55,8/9/2016 5:18,-6,8/9/2016,0:12:55,8/9/2016,5:18:12
27.9,77.7,29.936,72,347,0,0,38.632801,-90.269699,8/9/2016 0:27:55,8/9/2016 5:33,-6,8/9/2016,0:27:55,8/9/2016,5:33:12
