"","Rdate","Ozone","Temp","Pressure","RH","WindDir","WindSpeed.mph.","Rainfall","VPD","site"
"1597",2015-06-27 12:00:00,51.525,74.45,29.96425,65.25,178,6,0,10.1163841886925,2
"1598",2015-06-27 13:00:00,53.6,75.275,29.96175,66,233,6.5,0,10.1739958946238,2
"1599",2015-06-27 14:00:00,53.7,75.975,29.961,63.75,309.25,7,0,11.1076045589757,2
"1600",2015-06-27 15:00:00,51.25,76.525,29.95375,65,235,6.75,0,10.9363006942444,2
"1601",2015-06-27 16:00:00,47.45,78.325,29.94375,55,110.75,6,0,14.8954141980458,2
"1602",2015-06-27 17:00:00,44.125,77.875,29.938,55.25,97.75,6.75,0,14.5977249169099,2
"1603",2015-06-27 18:00:00,41.125,77.225,29.93375,56,101.75,5.5,0,14.0528126245861,2
"1604",2015-06-27 19:00:00,38.8,77.15,29.9295,58,38.5,4,0,13.3804770013138,2
"1605",2015-06-27 20:00:00,35.2,74.7,29.9265,65.5,315.5,2.25,0,10.1749342599492,2
"1606",2015-06-27 21:00:00,26.775,71.875,29.9335,74.5,322.75,0.25,0,6.8099302935266,2
"1607",2015-06-27 22:00:00,20.075,69.55,29.951,81.25,180,0,0,4.66028466385017,2
"1608",2015-06-27 23:00:00,14.7,66.35,29.9615,89,127,0,0,2.43411465320455,2
"1609",2015-06-28 00:00:00,11.525,64.925,29.95525,92.75,224.75,0,0,1.52463098780412,2
"1610",2015-06-28 01:00:00,8.475,64.025,29.94775,94,236,0,0,1.22356868685512,2
"1611",2015-06-28 02:00:00,6.125,63.25,29.94,95.75,236,0,0,0.843266687646965,2
"1612",2015-06-28 03:00:00,1.45,62.6,29.934,96,236,0,0,0.775318034447874,2
"1613",2015-06-28 04:00:00,5.275,62.625,29.93025,97,217,0,0,0.582004257746961,2
"1614",2015-06-28 05:00:00,4.1,61.975,29.935,97,232,0,0,0.568829427475679,2
"1615",2015-06-28 06:00:00,3.85,61.85,29.94125,97.75,231.5,0,0,0.423855640842143,2
"1616",2015-06-28 07:00:00,7.85,63.2,29.9445,98,235,0,0,0.395940872119997,2
"1617",2015-06-28 08:00:00,20.2,67.475,29.9475,91.25,238.5,0.25,0,2.03987621301843,2
"1618",2015-06-28 09:00:00,30.6,73.05,29.945,81,173.5,1,0,5.34583763728652,2
"1619",2015-06-28 10:00:00,43.95,76.575,29.9335,69.75,277,2.25,0,9.45942136395795,2
"1620",2015-06-28 11:00:00,50.275,78.6,29.9255,63,208,3.75,0,12.3786898270195,2
"1621",2015-06-28 12:00:00,52.525,80.2,29.91275,59.75,231.75,3.5,0,14.173896261042,2
"1622",2015-06-28 13:00:00,49.875,79.35,29.89375,60.5,238,3.25,0,13.5320871649267,2
"1623",2015-06-28 14:00:00,45.625,79.35,29.8755,62.25,234.5,4.5,0,12.9214358427897,2
"1624",2015-06-28 15:00:00,46.725,79.975,29.847,61,240.25,3.5,0,13.6272998325207,2
"1625",2015-06-28 16:00:00,52.2,82.2,29.81,53,247,7,0,17.6557038454316,2
"1626",2015-06-28 17:00:00,46.3333333333333,80,29.785,58,180,4.33333333333333,0,14.6885675941881,2
"1627",2015-06-28 18:00:00,44.3,78.35,29.7635,65,125.5,3.5,0,11.5984545369617,2
"1628",2015-06-28 19:00:00,38.65,78,29.7465,64,158,4,0,11.7900822852772,2
"1629",2015-06-28 20:00:00,37.275,77.6,29.73575,65.75,151.75,5.75,0,11.0705170972979,2
"1630",2015-06-28 21:00:00,32.65,74.45,29.7565,78.5,258,4.5,0.015,6.27553508770374,2
"1631",2015-06-28 22:00:00,38.4,68.725,29.755,90.25,206,7.25,0.29,2.33818932980605,2
"1632",2015-06-28 23:00:00,37.7,67.875,29.73825,93.25,257,1.25,0.32,1.57117412790643,2
"1633",2015-06-29 00:00:00,27.1,68.275,29.7225,94,223,1.25,0.08,1.41671135659706,2
"1634",2015-06-29 01:00:00,25.45,68.825,29.72075,94,237.75,2.25,0,1.44368989734036,2
"1635",2015-06-29 02:00:00,27.05,69.025,29.70925,93.75,264.5,1.75,0,1.51432113184669,2
"1636",2015-06-29 03:00:00,28.1,69.2,29.705,93,266,3,0,1.70605125129314,2
"1637",2015-06-29 04:00:00,28.425,69.475,29.71275,91,282,3,0,2.21425240177126,2
"1638",2015-06-29 05:00:00,23.7,68,29.73025,93.25,217.75,0.75,0,1.58175422775759,2
"1639",2015-06-29 06:00:00,21.4,67.8,29.75225,94.25,264.25,1,0,1.33900061772347,2
"1640",2015-06-29 07:00:00,21.7,70.175,29.767,90.75,305,5,0,2.3350556910693,2
"1641",2015-06-29 08:00:00,25.275,72.5,29.78175,87.25,244,7,0,3.49204380626043,2
"1642",2015-06-29 09:00:00,34.475,74.05,29.80175,81.5,255.25,8.25,0,5.31383497220013,2
"1643",2015-06-29 10:00:00,36.1,74.7,29.80775,78.75,315.5,8.25,0,6.24419724382072,2
"1644",2015-06-29 11:00:00,41.075,75.625,29.81775,75.5,171.25,7,0,7.4203778269461,2
"1645",2015-06-29 12:00:00,43.6,76.9,29.8235,72.5,330,6,0,8.68769531703107,2
"1646",2015-06-29 13:00:00,49.025,78.675,29.82825,68.25,184.75,6.25,0,10.6339344935124,2
"1647",2015-06-29 14:00:00,51.125,79.4,29.8245,65.75,266,6.25,0,11.7456859316206,2
"1648",2015-06-29 15:00:00,54.375,80.95,29.82,61.75,308.5,7.75,0,13.8106206669882,2
"1649",2015-06-29 16:00:00,53.625,81.6,29.817,59,234.75,7,0,15.1056054996098,2
"1650",2015-06-29 17:00:00,52.1,82.1,29.80375,60,42.25,5.5,0,14.9770520764699,2
"1651",2015-06-29 18:00:00,51.675,81.8,29.80175,61.5,116,2.75,0,14.2816045138387,2
"1652",2015-06-29 19:00:00,47.35,79.7,29.7945,66,178.5,0.5,0,11.7742106873308,2
"1653",2015-06-29 20:00:00,39.275,78.275,29.804,72.75,170,0,0,9.02923809720858,2
"1654",2015-06-29 21:00:00,35.075,75.75,29.80725,78.25,240,0.5,0,6.6041964158003,2
"1655",2015-06-29 22:00:00,38.425,73.6,29.818,80,236.75,0,0,5.66236807817888,2
"1656",2015-06-29 23:00:00,37,71.4,29.82475,87,232,2.75,0.1525,3.49805902382937,2
"1657",2015-06-30 00:00:00,37.625,68.575,29.8245,97.25,153.25,0.5,0.095,0.6560043717504,2
"1658",2015-06-30 01:00:00,27.1,68.375,29.826,98,229.5,0.75,0,0.47385794537808,2
"1659",2015-06-30 02:00:00,23,68.025,29.8135,98,220.75,1,0,0.468194750659064,2
"1660",2015-06-30 03:00:00,18.875,67.525,29.8105,98,229,0.25,0,0.460205463048814,2
"1661",2015-06-30 04:00:00,15.525,66.9,29.80975,98.75,220,0,0,0.281683882435097,2
"1662",2015-06-30 05:00:00,14.45,66.725,29.82025,99,199.75,0,0,0.223832909311589,2
"1663",2015-06-30 06:00:00,11.3,66.5,29.8275,99,218.25,0.25,0.0025,0.22209768810267,2
"1664",2015-06-30 07:00:00,9.225,67.35,29.84625,99,240.75,0,0.01,0.22874027053617,2
"1665",2015-06-30 08:00:00,15.2,69.275,29.85075,98,291.25,2.25,0.01,0.494881274810766,2
"1666",2015-06-30 09:00:00,20.4,72.925,29.857,88.75,297.5,3.25,0.01,3.14457095473899,2
"1667",2015-06-30 10:00:00,26.05,76.1,29.85825,80.5,302.25,4.5,0.01,6.02277151311517,2
"1668",2015-06-30 11:00:00,31.875,78.6,29.8545,73.5,301.75,5,0.01,8.86994665594912,2
"1669",2015-06-30 12:00:00,35.8,80.45,29.848,68.5,295,4.5,0.01,11.1878552922947,2
"1670",2015-06-30 13:00:00,41.05,81.55,29.838,65.25,266,4,0.01,12.7837089159242,2
"1671",2015-06-30 14:00:00,43.8,82.2,29.8315,62.5,283,4,0.01,14.0876700785535,2
"1672",2015-06-30 15:00:00,45.45,82.975,29.8255,61.75,276.25,3.75,0.01,14.7336723199568,2
"1673",2015-06-30 16:00:00,47.825,82.875,29.81175,62.5,277.75,4.75,0.01,14.398007561727,2
"1674",2015-06-30 17:00:00,46.8,82.875,29.803,63.25,279.25,4.75,0.01,14.1101249063265,2
"1675",2015-06-30 18:00:00,41.875,81.975,29.7965,66.25,269.25,3.75,0.01,12.5903029036728,2
"1676",2015-06-30 19:00:00,39.525,80.525,29.80325,68.75,288.25,3.5,0.01,11.1254454074887,2
"1677",2015-06-30 20:00:00,34.525,78.525,29.8145,74,245.75,0.5,0.01,8.69554872736627,2
"1678",2015-06-30 21:00:00,27.85,75.55,29.83125,82.5,227.5,0,0.01,5.29196146551763,2
"1679",2015-06-30 22:00:00,15.45,73.15,29.846,89,207.5,0,0.01,3.06679413313528,2
"1680",2015-06-30 23:00:00,14.1,72.25,29.851,91.25,219,0,0.01,2.36704407542559,2
"1681",2015-07-01 00:00:00,9.825,71.425,29.85125,93.5,220.5,0,0.0025,1.70992874824593,2
"1682",2015-07-01 01:00:00,10.65,71.275,29.8505,94.75,234.5,0,0,1.37307843162103,2
"1683",2015-07-01 02:00:00,9.45,71.425,29.8495,95,227,0,0,1.31452225090024,2
"1684",2015-07-01 03:00:00,6.7,71.625,29.84625,95,212.75,0,0,1.3234508541097,2
"1685",2015-07-01 04:00:00,9.75,71.8,29.82975,94.75,238.25,0,0,1.39810580835044,2
"1686",2015-07-01 05:00:00,18.55,72.3,29.8545,93.75,293.75,4.25,0.0125,1.69182591898731,2
"1687",2015-07-01 06:00:00,27.65,71.3,29.872,92.75,308.25,4.5,0.0325,1.8991925556315,2
"1688",2015-07-01 07:00:00,23.575,70.725,29.86225,94.25,213.75,1.25,0.04,1.47627457427602,2
"1689",2015-07-01 08:00:00,24.25,70.95,29.8615,93.75,252.25,1.25,0.04,1.61795531164087,2
"1690",2015-07-01 09:00:00,26.95,72.675,29.8865,89.25,241,2.25,0.04,2.95796203361762,2
"1691",2015-07-01 10:00:00,33.575,73.775,29.8895,86,244.5,2.75,0.04,3.98478844733434,2
"1692",2015-07-01 11:00:00,38.2,75.15,29.89225,84.5,251.5,3.75,0.04,4.62594226781506,2
"1693",2015-07-01 12:00:00,42.2,77.2,29.876,79,224,3.66666666666667,0.04,6.70434782154774,2
"1694",2015-07-01 13:00:00,47.5,80.0333333333333,29.8476666666667,70.6666666666667,252.666666666667,4,0.04,10.2689807673524,2
"1695",2015-07-01 14:00:00,53.2,81.5,29.82625,71.25,301.25,3.75,0.04,10.5720684930697,2
"1696",2015-07-01 15:00:00,61.25,83.175,29.81025,66.75,160.5,5.25,0.04,12.8984797578868,2
"1697",2015-07-01 16:00:00,64.525,83.625,29.8135,64,110.5,5,0.04,14.1650298465457,2
"1698",2015-07-01 17:00:00,66.575,83.45,29.80025,64.5,193.5,1,0.04,13.8859911445343,2
"1699",2015-07-01 18:00:00,60.625,82.875,29.81275,68.25,224.25,1,0.04,12.2018250902198,2
"1700",2015-07-01 19:00:00,54.675,81.15,29.8195,73.25,214.75,0,0.04,9.72812965740723,2
"3559",2015-09-17 10:00:00,37.05,76.65,30.02625,69,201.75,7,0,9.75265156992063,2
"3560",2015-09-17 11:00:00,43.975,80.075,30.0055,64.5,187,7,0,12.4767617586943,2
"3561",2015-09-17 12:00:00,49.975,83.8,29.9795,58.5,190.25,7.25,0,16.4227848241966,2
"3562",2015-09-17 13:00:00,52.45,86.1,29.96,55,169,7.5,0,19.1600125292383,2
"3563",2015-09-17 14:00:00,50.675,87.05,29.943,54,162.25,7.5,0,20.189178112426,2
"3564",2015-09-17 15:00:00,49.05,87.5,29.9065,54,140,8.5,0,20.4759047018618,2
"3565",2015-09-17 16:00:00,49.8,87.1,29.8915,55.5,176.5,9,0,19.5586860284261,2
"3566",2015-09-17 17:00:00,48.6,86.475,29.8805,57,168.75,8,0,18.5308880596505,2
"3567",2015-09-17 18:00:00,48.1,84.425,29.874,60.5,147,6.25,0,15.9833796574469,2
"3568",2015-09-17 19:00:00,44.975,80.95,29.86875,66.25,185,5.25,0,12.1931974137514,2
"3569",2015-09-17 20:00:00,44.25,79.45,29.86175,68.5,171.75,6.5,0,10.8209992966051,2
"3570",2015-09-17 21:00:00,41.5,77.3,29.878,72.5,172,3.5,0,8.80257495641175,2
"3571",2015-09-17 22:00:00,38.9,76,29.88925,76,162,1,0,7.36362761583374,2
"3572",2015-09-17 23:00:00,36.9,74.475,29.88925,80,190.75,0.25,0,5.83048060179083,2
"3573",2015-09-18 00:00:00,37.575,73.6,29.8725,81.5,182.25,3.25,0,5.23498597361865,2
"3574",2015-09-18 01:00:00,35.275,72.925,29.86725,82.25,201.75,2.75,0,4.91197363793415,2
"3575",2015-09-18 02:00:00,33.225,72.075,29.86325,83.25,188.25,1.25,0,4.50255475298755,2
"3576",2015-09-18 03:00:00,32.575,71.425,29.85175,84.5,183,1.75,0,4.0753427376243,2
"3577",2015-09-18 04:00:00,30.375,71.025,29.8565,85,183.75,1.75,0,3.89047819024103,2
"3578",2015-09-18 05:00:00,28,70.8,29.86225,85.25,128.75,1,0,3.79716649627007,2
"3579",2015-09-18 06:00:00,26.675,70.3,29.859,86.5,200.75,2,0,3.41657568806028,2
"3580",2015-09-18 07:00:00,24.95,70.35,29.863,85.75,208.75,3,0,3.61342756090682,2
"3581",2015-09-18 08:00:00,26.1,72.45,29.869,82.25,208.25,3.5,0,4.83261590946599,2
"3582",2015-09-18 09:00:00,27.225,74.875,29.87325,79.25,223.25,3.25,0,6.15787372118956,2
"3583",2015-09-18 10:00:00,35.675,80.675,29.86425,69.75,191.75,3.75,0,10.838034674927,2
"3584",2015-09-18 11:00:00,46.775,85.475,29.8465,61.25,226.75,4.25,0,16.2467066384457,2
"3585",2015-09-18 12:00:00,51.65,88.2,29.83475,55,236.75,4.75,0,20.490328701444,2
"3586",2015-09-18 13:00:00,52.675,89.9,29.81675,53.5,224.25,4,0,22.3454042420319,2
"3587",2015-09-18 14:00:00,58.025,91.125,29.7935,52.25,191,5.5,0,23.8196910584647,2
"3588",2015-09-18 15:00:00,54.85,90.025,29.786,54,192.5,6,0,22.184022318313,2
"3589",2015-09-18 16:00:00,45.6,88.925,29.78025,57.75,159.5,6.25,0,19.6748532170912,2
"3590",2015-09-18 17:00:00,40.85,87.025,29.7675,61.25,166.75,5.5,0,17.0099395833399,2
"3591",2015-09-18 18:00:00,38.075,84.3,29.76325,65.75,157,4.75,0,13.7885687261978,2
"3592",2015-09-18 19:00:00,34.875,81.8,29.7565,72.25,182,4,0,10.2965414752529,2
"3593",2015-09-18 20:00:00,32.4,79.4,29.762,76.75,197.5,2.5,0,7.98708708902719,2
"3594",2015-09-18 21:00:00,31.7,77.65,29.75625,81,216,3.25,0,6.15384281412998,2
"3595",2015-09-18 22:00:00,31.55,76.5,29.7545,82.75,220.25,2.75,0,5.37695670898358,2
"3596",2015-09-18 23:00:00,32.675,76.1,29.76225,83,222,1.25,0,5.22840349262929,2
"3597",2015-09-19 00:00:00,30,75,29.757,85,251.5,0.5,0,4.44731971576412,2
"3598",2015-09-19 01:00:00,31.75,75.95,29.76075,82.75,228.5,1.25,0,5.28906324012875,2
"3599",2015-09-19 02:00:00,31.675,76.05,29.76175,82,232.75,1.5,0,5.52670912417941,2
"3600",2015-09-19 03:00:00,30.225,72.95,29.77375,89.75,298.25,6.5,0.1075,2.90138333236366,2
"3601",2015-09-19 04:00:00,16.425,69.775,29.82625,89.25,264.25,10.25,0.15,2.66096720170883,2
"3602",2015-09-19 05:00:00,16.975,66.8,29.8605,88.75,242.75,6.75,0.15,2.52432717530515,2
"3603",2015-09-19 06:00:00,18.65,65.95,29.90325,86,250.5,5.75,0.15,3.04645208365808,2
"3604",2015-09-19 07:00:00,20.675,64.575,29.934,86,96,5.75,0.15,2.90869164033195,2
"3605",2015-09-19 08:00:00,22.325,64.775,29.94775,81.25,168,9,0.15,3.92121392711552,2
"3606",2015-09-19 09:00:00,25.225,65.5,29.96975,75.25,219.5,9.5,0.15,5.3139543464016,2
"3607",2015-09-19 10:00:00,25.925,65.25,29.99425,72.75,93.5,9.5,0.15,5.79378804435294,2
"3608",2015-09-19 11:00:00,29.4,66.325,30.00825,68.25,100,8.5,0.15,7.02666178598246,2
"3609",2015-09-19 12:00:00,34.45,68.7,30.0115,64.5,168.5,8,0.15,8.50621319575223,2
"3610",2015-09-19 13:00:00,36.4,70.675,30.006,58,54,8.5,0.15,10.7657868749692,2
"3611",2015-09-19 14:00:00,37.95,72.65,29.99425,55.25,98.25,7.25,0.15,12.2700506077607,2
"3612",2015-09-19 15:00:00,38.25,73.175,29.9895,53.25,179,7,0.15,13.0392897998043,2
"3613",2015-09-19 16:00:00,39.675,74.05,29.986,49.75,253.75,6.5,0.15,14.4347176897652,2
"3614",2015-09-19 17:00:00,38.2,73.5,29.988,50,106.75,6.75,0.15,14.0987909541925,2
"3615",2015-09-19 18:00:00,36.2666666666667,72.5666666666667,29.9956666666667,51,37.3333333333333,6,0.15,13.4060457865787,2
"3616",2015-09-19 19:00:00,29.9333333333333,68.2333333333333,30.0106666666667,60.6666666666667,34,4,0.15,9.28182291662151,2
"3617",2015-09-19 20:00:00,26.575,66.225,30.02875,64.75,164.75,4,0.15,7.75910200581503,2
"3618",2015-09-19 21:00:00,27.15,64.7,30.0485,67.75,111,3.25,0.15,6.73130013269908,2
"3619",2015-09-19 22:00:00,22.65,62.525,30.06125,72.25,110,0.75,0.15,5.36756270790726,2
"3620",2015-09-19 23:00:00,19.85,61.125,30.06325,75.5,171.25,0.5,0.15,4.50944869577179,2
"3621",2015-09-20 00:00:00,19.15,59.7,30.06075,77.75,127,0,0.0375,3.90959924254749,2
"3622",2015-09-20 01:00:00,22.825,58.25,30.06625,79.75,145,0,0,3.364343839839,2
"3623",2015-09-20 02:00:00,21,57.75,30.071,81.5,189,1,0,3.01793475714388,2
"3624",2015-09-20 03:00:00,19.15,56.25,30.0765,83.75,186.75,0,0,2.51371942601827,2
"3625",2015-09-20 04:00:00,18.875,54.525,30.0855,86.25,218,0,0,1.996635532819,2
"3626",2015-09-20 05:00:00,19.9,53.55,30.09325,87.5,203,0,0,1.75079707898007,2
"3627",2015-09-20 06:00:00,14.7,52.95,30.10225,88.25,137.75,0,0,1.61032164661384,2
"3628",2015-09-20 07:00:00,14.825,52.65,30.1195,90,150.75,0,0,1.35473286943886,2
"3629",2015-09-20 08:00:00,19.1,56.625,30.14175,85,171,0.25,0,2.38764996224312,2
"3630",2015-09-20 09:00:00,22.075,63.075,30.15075,72.5,149.25,1,0,5.44805344454869,2
"3631",2015-09-20 10:00:00,25.575,66.675,30.1475,66.25,132.5,0.25,0,7.55799555627732,2
"3632",2015-09-20 11:00:00,30.55,68.325,30.1365,61.25,113.5,0.5,0,9.17131394632593,2
"3633",2015-09-20 12:00:00,33.6,70.025,30.12175,57.5,110,1.75,0,10.6550001582554,2
"3634",2015-09-20 13:00:00,34.775,70.175,30.11075,57.75,115.25,2.25,0,10.6496903834705,2
"3635",2015-09-20 14:00:00,37,72.9,30.0905,52.75,162.75,2,0,13.0613510539464,2
"3636",2015-09-20 15:00:00,37.8,73.75,30.06375,50.25,117.5,3,0,14.1562773964304,2
"3637",2015-09-20 16:00:00,38.225,74.975,30.046,47.75,98.25,1.25,0,15.4887402188984,2
"3638",2015-09-20 17:00:00,38.2,75.425,30.04175,46.25,77.75,1.25,0,16.1725307614017,2
"3639",2015-09-20 18:00:00,36.2,74.15,30.0395,47.75,132,1,0,15.0642914765804,2
"3640",2015-09-20 19:00:00,29.3,68.1666666666667,30.0376666666667,60,127,0,0,9.53225283148788,2
"3641",2015-09-20 20:00:00,24.7,62.2,30.058,77,200,0,0,4.39566126183528,2
"3642",2015-09-20 21:00:00,23.05,60,30.06625,81.5,255,0,0,3.28180015904103,2
"3643",2015-09-20 22:00:00,16.8,57.9,30.0625,87.5,243,0,0,2.05015264999042,2
"3644",2015-09-20 23:00:00,12.4,56.05,30.064,91.5,231,0,0,1.30430975674763,2
"3645",2015-09-21 00:00:00,10.725,55.525,30.06375,93.25,231,0,0,1.01579876866782,2
"3646",2015-09-21 01:00:00,7.6,55.05,30.05525,94,231,0,0,0.887585577064376,2
"3647",2015-09-21 02:00:00,5.275,54.125,30.04975,94.75,231,0,0,0.751087441810873,2
"3648",2015-09-21 03:00:00,5.15,53.175,30.03825,95,161.5,0,0,0.69069604027843,2
"3649",2015-09-21 04:00:00,2.375,52.225,30.04225,95.75,139.75,0,0,0.565975939046989,2
"3651",2015-09-21 06:00:00,0.45,51,30.0775,96.5,159.5,0,0,0.447173784138854,2
"3652",2015-09-21 07:00:00,0.833333333333333,50.6,30.0956666666667,97,159,0,0,0.376830692430496,2
"3653",2015-09-21 08:00:00,3.85,54.95,30.108,98,239,0,0,0.29598303100245,2
"3654",2015-09-21 09:00:00,12.825,62.575,30.10775,88.5,149.5,0,0,2.33899160451607,2
"3655",2015-09-21 10:00:00,29.4,69.1,30.10925,64.25,162.75,2.5,0,8.72188598394266,2
"3656",2015-09-21 11:00:00,39.85,72.4,30.109,54.25,135.75,2.75,0,12.4520615002472,2
"3657",2015-09-21 12:00:00,43.45,74.55,30.0945,48.5,174.25,2.5,0,15.0465252021274,2
"3658",2015-09-21 13:00:00,45.425,76.35,30.06975,43.75,219.75,2.25,0,17.4585910946396,2
"3659",2015-09-21 14:00:00,46.025,77.375,30.04775,42.25,198.25,3,0,18.5354905244374,2
"3660",2015-09-21 15:00:00,47.4,78.825,30.03025,42.5,245,2.25,0,19.3704601966845,2
"3661",2015-09-21 16:00:00,48.9,79.725,30.017,39.25,146,3.25,0,21.0547623789478,2
"3662",2015-09-21 17:00:00,49.6,79.1,30.013,41.25,133,3.75,0,19.9549231336873,2
"3663",2015-09-21 18:00:00,49.025,77.8,30.0185,44.5,135,2.25,0,18.0639962083309,2
"3664",2015-09-21 19:00:00,39.275,70.725,30.02425,59.5,139.75,0,0,10.6188259608323,2
"3665",2015-09-21 20:00:00,23.625,64.625,30.03675,73.5,141,0,0,5.52959929937767,2
"3666",2015-09-21 21:00:00,11.125,61.6,30.05075,81.25,141,0,0,3.52099470054719,2
"3667",2015-09-21 22:00:00,1.7,59.6,30.0535,86,141,0,0,2.439967871131,2
"3668",2015-09-21 23:00:00,11.2,57.5,30.0585,89.75,148,0,0,1.6583613066287,2
"3669",2015-09-22 00:00:00,6.625,56.65,30.055,91.5,148.75,0,0,1.33329154973951,2
"3670",2015-09-22 01:00:00,6,55.175,30.056,92.75,151.75,0,0,1.07820179162291,2
"3671",2015-09-22 02:00:00,6.475,54.45,30.06725,94.5,155.5,0,0,0.795744450684273,2
"3672",2015-09-22 03:00:00,6.025,53.875,30.07475,95,162.5,0,0,0.708608414305648,2
"3673",2015-09-22 04:00:00,4.85,53.85,30.083,95.5,158,0,0,0.637018325164007,2
"3674",2015-09-22 05:00:00,3.6,53.15,30.09575,95.75,158,0,0,0.586589629533353,2
"3675",2015-09-22 06:00:00,4.9,53.3,30.1105,96,158,0,0,0.555060082009877,2
"3676",2015-09-22 07:00:00,2.05,53.5,30.1325,96.5,158,0,0,0.489123594647909,2
"3677",2015-09-22 08:00:00,10.4,56.95,30.143,96.75,158,0,0,0.520747267160935,2
"3678",2015-09-22 09:00:00,26,66.55,30.1535,81,145.5,0,0,4.45935517683992,2
"3679",2015-09-22 10:00:00,37.3,72.35,30.1615,65.5,199.75,1,0,9.42845831480313,2
"3680",2015-09-22 11:00:00,52.1,76.025,30.155,51.5,152.25,3.25,0,14.8971523437014,2
"3681",2015-09-22 12:00:00,57.9,78.25,30.15625,46.25,204.5,2.25,0,17.7658519873542,2
"3682",2015-09-22 13:00:00,60.225,79.825,30.13875,44.5,182.75,2,0,19.3094828749994,2
"3683",2015-09-22 14:00:00,62.55,81.225,30.119,40.75,203.75,2.25,0,21.5673122327355,2
"3684",2015-09-22 15:00:00,61.5,83.1,30.1015,38,125,1.5,0,23.9804827665846,2
"3685",2015-09-22 16:00:00,66.325,83.1,30.09175,39,154.75,2.5,0,23.5952944743728,2
"3686",2015-09-22 17:00:00,70.5,83.6,30.0885,36.5,161.75,2.5,0,24.9537766910096,2
"3687",2015-09-22 18:00:00,64.2,82.65,30.09,40.5,233.5,0,0,22.681140808394,2
"3688",2015-09-22 19:00:00,43.5,74.85,30.1005,56.5,232,0,0,13.3296029128283,2
"3689",2015-09-22 20:00:00,25.875,67.65,30.11525,71.75,232,0,0,6.55621174742966,2
"3690",2015-09-22 21:00:00,14.1666666666667,65.1,30.1226666666667,80,232,0,0,4.23408483939394,2
"3691",2015-09-22 22:00:00,13.8333333333333,62.7333333333333,30.1246666666667,84.6666666666667,232.333333333333,0,0,2.98760003195304,2
"3692",2015-09-22 23:00:00,9.075,61.45,30.13275,87.75,231.25,0,0,2.28374893091594,2
"3693",2015-09-23 00:00:00,10.85,59.775,30.134,90,231.5,0,0,1.75617930643698,2
"3694",2015-09-23 01:00:00,12.6333333333333,58.8666666666667,30.1343333333333,91.3333333333333,145.666666666667,0,0,1.47158986945081,2
"3695",2015-09-23 02:00:00,9.43333333333333,57.4,30.125,93.3333333333333,146,0,0,1.07417549928745,2
"3696",2015-09-23 03:00:00,8.475,56.6,30.118,94.75,146,0,0,0.821534921457079,2
"3697",2015-09-23 04:00:00,4.6,55.45,30.12425,95,146,0,0,0.751322558241108,2
"3698",2015-09-23 05:00:00,7.025,54.7,30.14775,96,146,0,0,0.584235691958538,2
"3699",2015-09-23 06:00:00,4.35,54.55,30.16575,96,193.5,0,0,0.581053061185349,2
"3700",2015-09-23 07:00:00,6.575,54.8,30.17725,96.75,209,0,0,0.476149169436877,2
"3701",2015-09-23 08:00:00,12.4,58.925,30.176,95.25,135,0,0,0.838668360778804,2
"3702",2015-09-23 09:00:00,24.75,66.9,30.17875,76.25,121.75,0.75,0,5.42350177446608,2
"3703",2015-09-23 10:00:00,43.3,73.4,30.17875,60.75,174.25,1.5,0,11.1101654147144,2
"3704",2015-09-23 11:00:00,56.8,78.425,30.17025,49.5,165.75,2,0,16.7967154868735,2
"3705",2015-09-23 12:00:00,65.5,81.2,30.164,43,162.5,2.25,0,20.7479020516606,2
"3706",2015-09-23 13:00:00,69.475,82.95,30.14825,41.5,225.75,2,0,22.5161956927235,2
"3707",2015-09-23 14:00:00,71.4,84.575,30.12175,37,150.5,3.5,0,25.5614709342187,2
"3708",2015-09-23 15:00:00,72.175,85.9,30.102,35,151,2.75,0,27.5138951260531,2
"3709",2015-09-23 16:00:00,74.225,86.2,30.0905,33.5,157.25,2.5,0,28.4017055730993,2
"3710",2015-09-23 17:00:00,73.3,85.725,30.08975,33.5,133.5,2.5,0,28.001761012029,2
"3711",2015-09-23 18:00:00,64.05,82.35,30.08975,37.5,136,1,0,23.668118535346,2
"3712",2015-09-23 19:00:00,44.075,74.025,30.09275,54.25,129.25,0,0,13.3040936493846,2
"3713",2015-09-23 20:00:00,32,68,30.099,69.5,138.5,0,0,7.18040665119764,2
"3714",2015-09-23 21:00:00,16.35,65.025,30.10325,76.75,144,0,0,4.91424981236248,2
"3715",2015-09-23 22:00:00,4.8,63.675,30.1035,81.25,143.25,0,0,3.77635622335225,2
